"","logFC","logCPM","LR","PValue","FDR","gene_name","gene_type"
"ENSG00000137393.10",1.72140883017589,2.75470034808974,9.49314730128368,0.00206240733649614,0.0103002831039623,NA,NA
"ENSG00000137474.22",-1.93004476816742,2.8528822677713,11.3344327368842,0.00076083071453228,0.00496272153463306,NA,NA
"ENSG00000137494.14",-1.50350443886173,2.56975111550268,26.1739847610184,3.11997614009363e-07,1.50913651088035e-05,NA,NA
"ENSG00000137522.18",-1.4244921222467,2.83821255603493,17.1575709458995,3.44035424469882e-05,0.000495211570410851,NA,NA
"ENSG00000137601.17",-1.13433799639648,3.48549325746806,9.84870462034023,0.00169951390376257,0.00896260465070964,NA,NA
"ENSG00000137720.8",1.12382019691385,3.08090395224984,12.8823308926063,0.000331698863407102,0.00265823005219957,NA,NA
"ENSG00000137802.14",-1.61769273598506,6.83412914647513,14.9163115498956,0.000112387030288181,0.00120074433110422,NA,NA
"ENSG00000137804.14",-2.10823126062749,1.23987806378308,30.6741042309963,3.05211327959097e-08,2.78959408830345e-06,NA,NA
"ENSG00000137812.20",-1.43074305731929,5.09450698201547,11.8895917786863,0.000564484918698816,0.00395936738172079,NA,NA
"ENSG00000137818.12",1.29662225936194,11.495466040078,13.4161794538068,0.000249463261418894,0.00215950242220725,NA,NA
"ENSG00000137843.12",-1.49157162777524,0.625446709495171,8.51145099667097,0.00352918540180394,0.0152013670505598,NA,NA
"ENSG00000137845.15",-1.17101591463889,6.65225910750591,10.6729609748937,0.00108712957016591,0.00644490900769269,NA,NA
"ENSG00000137857.17",-1.80973937668921,1.85912343564993,19.7905961115439,8.64067515673835e-06,0.000176340792445326,NA,NA
"ENSG00000137877.10",-2.50540353552511,3.01856731593289,20.5892318541848,5.69153494206604e-06,0.000128863962867629,NA,NA
"ENSG00000138002.16",-1.03570859419267,4.43421875621466,8.64766544827152,0.00327480695311557,0.0144258054368763,NA,NA
"ENSG00000138081.21",-1.15013038204761,6.09431696090926,14.6024960218811,0.000132738612785562,0.00134343740032561,NA,NA
"ENSG00000138111.14",-1.4149220996814,3.84801489041956,20.3912767501365,6.31168492346342e-06,0.000138894360398461,NA,NA
"ENSG00000138182.15",-1.1178439067278,5.1127551478837,9.0497347897779,0.00262732928313974,0.012285609435096,NA,NA
"ENSG00000138193.16",-1.58488266473118,1.13326798625115,13.2572404616321,0.000271529064366931,0.00229019004646967,NA,NA
"ENSG00000138376.11",-1.10317693069483,5.19481209824345,7.78279211074275,0.00527462132361822,0.0203052476690605,NA,NA
"ENSG00000138592.14",-1.09082940042943,6.05027110314365,8.56212680704957,0.00343228219308336,0.0149122439954692,NA,NA
"ENSG00000138593.9",-1.1844575246048,6.84219889325578,8.32577203788722,0.0039086522756282,0.0163550801790013,NA,NA
"ENSG00000138629.16",1.01546241782345,5.74639944806009,10.987214411901,0.000917425982522118,0.00566812009729968,NA,NA
"ENSG00000138640.15",-1.2208942786126,3.76772921849996,10.1952446039421,0.00140803282205178,0.00780681130459291,NA,NA
"ENSG00000138641.18",-1.51869159640033,2.45479448892331,21.165275389331,4.21329568273746e-06,0.000101898829677634,NA,NA
"ENSG00000138670.18",-1.55645781865191,4.97174342570435,15.0979366286046,0.000102074798873816,0.00112229546392775,NA,NA
"ENSG00000138688.15",-1.54537288825714,6.82675675473335,13.8100367206297,0.000202252896108175,0.00185311417356679,NA,NA
"ENSG00000138735.16",-1.71571801372089,2.31010133204689,16.1471122442658,5.86078568112511e-05,0.000738072570392239,NA,NA
"ENSG00000138764.15",-1.17147990741164,5.77946797915164,16.214860633565,5.65487752463535e-05,0.000716380657840284,NA,NA
"ENSG00000138767.13",-1.08074823074056,7.26881738968474,9.00226906788575,0.00269644612017523,0.0124873031701494,NA,NA
"ENSG00000138834.14",-1.27469661738972,8.10893302257161,15.9559163961735,6.48348208935186e-05,0.000796297742515779,NA,NA
"ENSG00000138835.22",-1.34605366085333,2.22401089286321,10.4345398220114,0.0012368035956501,0.007070567907903,NA,NA
"ENSG00000139055.7",-1.56974249356818,3.82232522448961,15.5279024650314,8.12963723660148e-05,0.000946953366308747,NA,NA
"ENSG00000139117.14",-1.70604425027691,1.56641779332642,7.23406653122143,0.00715329933966905,0.0254647200865925,NA,NA
"ENSG00000139133.7",-1.20697755148768,1.69858768619824,11.2673534603594,0.000788821090506863,0.00509399939591298,NA,NA
"ENSG00000139182.15",-1.13140546360017,5.14720035865624,12.3991206079097,0.000429536085227411,0.00325503047238113,NA,NA
"ENSG00000139200.14",-1.5738694579338,0.13167592283096,9.1791348753836,0.00244789704073499,0.0116639163831754,NA,NA
"ENSG00000139218.18",-1.09964292644045,7.79816672678812,10.0577482466875,0.00151708536737987,0.00825174801140028,NA,NA
"ENSG00000139266.6",-1.18523920213924,3.57642316648075,18.1610538393775,2.0298775672549e-05,0.000333647593407257,NA,NA
"ENSG00000139289.13",-2.44922241319733,2.30791443572129,25.728924223373,3.9289421537158e-07,1.76838006664828e-05,NA,NA
"ENSG00000139351.15",-1.82689167988912,1.78237815538884,16.6967449255047,4.38561830042814e-05,0.000596684396710305,NA,NA
"ENSG00000139505.11",-1.01504907543848,6.31213772006972,7.20874817174882,0.00725490780533804,0.0257464546174193,NA,NA
"ENSG00000139537.11",-1.5958079727033,1.84613864669791,21.9162022561278,2.84819014260958e-06,7.604361423763e-05,NA,NA
"ENSG00000139540.12",-2.36747612664522,0.385655952560778,22.7972427223975,1.8002380006259e-06,5.36398914666492e-05,NA,NA
"ENSG00000139618.16",-1.10547727457633,4.72172035543819,7.90749204516519,0.00492304741758127,0.019306017485424,NA,NA
"ENSG00000139625.13",-2.17523095425252,6.1445295861539,27.3067278398767,1.73606310158069e-07,9.98604945457496e-06,NA,NA
"ENSG00000139626.16",-1.3285430161455,3.82760945179648,8.51132209587995,0.00352943540259675,0.0152013670505598,NA,NA
"ENSG00000139636.15",-1.98871823568534,6.44989644278324,29.2991659221712,6.20223828307928e-08,4.62004729706576e-06,NA,NA
"ENSG00000139651.11",-1.13115928855906,4.22352792452924,14.6756734760792,0.00012768360987205,0.00131551204693901,NA,NA
"ENSG00000139668.9",-1.75873690795878,6.34847167781599,24.0849704964225,9.21769322909259e-07,3.23880173884485e-05,NA,NA
"ENSG00000139684.15",1.06347105745971,6.22469043674835,13.7719245683591,0.000206397759267054,0.001880681233982,NA,NA
"ENSG00000139697.14",-1.44405500389523,6.52700602813629,17.5828565992188,2.75056817015847e-05,0.000416442729664846,NA,NA
"ENSG00000139714.12",-1.98784270621586,2.28163044565928,26.0520107427385,3.32342551993973e-07,1.58186560370806e-05,NA,NA
"ENSG00000139832.5",2.5326252824328,2.75298102524767,19.9927920118206,7.77346376646376e-06,0.000163111356609545,NA,NA
"ENSG00000139835.14",-2.24649091147318,1.77578740757409,25.9931650125301,3.42628245023081e-07,1.60518100451379e-05,NA,NA
"ENSG00000139908.15",-1.29318290519695,2.83512388862504,12.3602981186433,0.000438560655711381,0.00330819070824717,NA,NA
"ENSG00000139926.16",-1.9883466725427,0.131650856797818,10.2342884401307,0.00137853782186828,0.00769769732765876,NA,NA
"ENSG00000140009.18",-1.59187373946929,2.33012145988302,10.7057381722092,0.00106803766048907,0.0063522922122012,NA,NA
"ENSG00000140022.13",-2.07285587665378,1.43095265079886,13.7294257954865,0.000211120702833164,0.00191202202480759,NA,NA
"ENSG00000140044.13",1.23929395262228,3.72167511217238,9.50767884467518,0.00204613824633261,0.0102361879092892,NA,NA
"ENSG00000140153.18",-1.41865475550516,4.96941043905296,19.3220750704972,1.10422325275111e-05,0.000210636594359617,NA,NA
"ENSG00000140199.13",-1.31368597318841,7.6400216989478,14.4946177738233,0.000140560573531277,0.00139978036394985,NA,NA
"ENSG00000140263.15",1.18649107983692,3.59300206473869,10.0988585968033,0.00148361186667534,0.00812007699843101,NA,NA
"ENSG00000140287.11",-2.64894528039624,0.305934116068041,32.3832919513715,1.26570062706532e-08,1.49654031285866e-06,NA,NA
"ENSG00000140323.6",-1.46703550826007,1.15180872985082,9.59567455565644,0.00195036261201912,0.00988652677572673,NA,NA
"ENSG00000140326.13",-1.04114308332104,4.91843701506838,10.9114643489216,0.000955709480977569,0.00584249480820838,NA,NA
"ENSG00000140396.13",-1.18584782052718,6.66231226826939,11.2542680262282,0.000794401426111884,0.00512331981088367,NA,NA
"ENSG00000140400.17",-1.36773123875647,5.57433562981936,16.9288585350185,3.88071013166885e-05,0.000543174768522431,NA,NA
"ENSG00000140450.9",-1.60138763076408,5.15879881903702,16.8873398643955,3.96652604387362e-05,0.000551758216635194,NA,NA
"ENSG00000140455.17",-1.56825038864092,6.38182145051229,16.7882020234028,4.17923311744147e-05,0.000577571567566262,NA,NA
"ENSG00000140521.17",-1.33288796048486,5.84725071481049,17.0528914721907,3.63529795786988e-05,0.000514327340706035,NA,NA
"ENSG00000140650.12",-1.19098521320399,3.5252291010323,16.0462465769186,6.18140378273308e-05,0.00076870245037694,NA,NA
"ENSG00000140807.7",-1.3122492552712,0.930841587306702,9.5369704840579,0.0020137385791458,0.0101080449299576,NA,NA
"ENSG00000140829.12",-1.34351872698134,5.90164051322662,23.2552375776175,1.41863579965421e-06,4.52566084437869e-05,NA,NA
"ENSG00000140859.16",-1.51064601049441,2.49901851967231,11.4542644187026,0.000713301189300526,0.00474408978491037,NA,NA
"ENSG00000140948.13",-1.68227957776403,6.14855604276162,24.7098439926795,6.6642915119898e-07,2.53277078942918e-05,NA,NA
"ENSG00000140988.16",1.10846221232222,11.2180695068579,14.0260581091043,0.000180294695105231,0.00170582748436909,NA,NA
"ENSG00000141378.15",-1.38726509382711,3.73677376271974,18.5292385378984,1.67317789534707e-05,0.000289176383815321,NA,NA
"ENSG00000141384.13",-1.21403205633971,3.7056597827354,8.89520938246961,0.00285919816404228,0.0130503475024209,NA,NA
"ENSG00000141458.13",-1.69430850022923,6.49032088292192,19.7999787391678,8.59836330487235e-06,0.000175959363346138,NA,NA
"ENSG00000141526.17",-1.68002903520578,4.44343934306307,15.6706812823455,7.53837057473097e-05,0.000895587279285024,NA,NA
"ENSG00000141551.14",-1.4950078065692,7.57024758582926,20.0045547576558,7.72579190283053e-06,0.00016245353125527,NA,NA
"ENSG00000141552.18",1.008080675137,5.56021516781882,9.26910136082773,0.00233052019371879,0.0112764176180651,NA,NA
"ENSG00000141574.8",2.7429109202737,3.07816000854882,19.7336789337365,8.90186667976811e-06,0.00018019023069998,NA,NA
"ENSG00000141576.16",-2.08087499920916,2.40363920840677,16.6685004746782,4.4514037165565e-05,0.000602334355760751,NA,NA
"ENSG00000141736.14",-1.03941821080421,3.43877489481518,8.34788743719021,0.00386136027920472,0.016236676669374,NA,NA
"ENSG00000141965.5",-1.25909357084072,3.50559800326372,24.2699064218114,8.37371653068696e-07,3.01332436894141e-05,NA,NA
"ENSG00000142089.16",1.32527858926447,7.33576365564511,6.89251453308458,0.00865574253124303,0.0293743171367787,NA,NA
"ENSG00000142102.16",-1.44227766830615,7.31067504996364,14.3608400106101,0.000150908345161287,0.00147867883815258,NA,NA
"ENSG00000142168.15",1.02341703419313,7.10170644649069,9.48889807818628,0.00206718938309967,0.0103201728632016,NA,NA
"ENSG00000142252.11",-1.43830034520622,0.108302143848406,13.970880533093,0.00018566401612054,0.0017473294454604,NA,NA
"ENSG00000142279.13",-2.19792972904408,1.31903952441151,19.1855612611148,1.1860713277082e-05,0.000220853445055725,NA,NA
"ENSG00000142512.15",1.17248092261522,2.53131143052953,6.98490600759622,0.00821999699258702,0.0283344551586213,NA,NA
"ENSG00000142513.6",-2.19999113580604,1.3189165572499,29.2000604581321,6.52771687217188e-08,4.81435277037706e-06,NA,NA
"ENSG00000142686.8",-1.11222265901599,2.02792478514856,9.07995992001326,0.00258425712806586,0.0121222489590444,NA,NA
"ENSG00000142733.17",-1.11203693786512,1.79453373486905,9.60153802966454,0.00194414461799302,0.00987180181283574,NA,NA
"ENSG00000142920.17",-2.12631143930818,1.28111474793895,24.7823285945721,6.41832045632148e-07,2.4926774032352e-05,NA,NA
"ENSG00000143093.15",-1.48642527076994,6.25796481661759,21.7068985592058,3.17646928388952e-06,8.27018879633669e-05,NA,NA
"ENSG00000143110.12",1.00338444698059,4.86542772889734,6.33847960237259,0.0118146109339949,0.0369699797720343,NA,NA
"ENSG00000143147.14",-1.07955942118081,0.937046292869754,7.24195003847166,0.00712195877296594,0.0253895529551679,NA,NA
"ENSG00000143167.12",-1.76186767086265,2.08228380080205,8.14011023566812,0.00432966515248865,0.0175928456688274,NA,NA
"ENSG00000143198.13",1.01489951469625,5.14444792168454,8.21213380210156,0.0041611189666662,0.0170683784045686,NA,NA
"ENSG00000143226.15",2.04392218829412,3.87338931690288,19.5372925377716,9.8654797402077e-06,0.000193135239381885,NA,NA
"ENSG00000143314.12",1.37728036078839,3.64583219967083,12.6153275251238,0.000382596493903082,0.00297335553790721,NA,NA
"ENSG00000143320.9",-1.59281010469099,2.08798527694471,14.4309120896705,0.000145395994022512,0.0014383197336968,NA,NA
"ENSG00000143368.10",1.03450260154886,7.55339372661711,10.0082842110076,0.00155837639272882,0.00842405351918504,NA,NA
"ENSG00000143412.10",-1.22868509093076,0.599224614400756,10.9605244496565,0.000930734710600861,0.00572798170222228,NA,NA
"ENSG00000143443.10",-1.45446774969444,2.60214780464541,13.4951624003655,0.000239179268117143,0.00208994355271795,NA,NA
"ENSG00000143545.10",1.48613246023553,3.3781056741751,12.8544623809148,0.000336675419695666,0.00268799056946732,NA,NA
"ENSG00000143546.10",2.41528422450673,5.82834402513504,12.9098642892189,0.000326854990793032,0.00263073238942982,NA,NA
"ENSG00000143552.9",-3.12845148802906,2.99486592464401,40.3499874243566,2.12306802222829e-10,8.5485047013938e-08,NA,NA
"ENSG00000143575.15",1.19652320509632,5.45612583982932,13.7077655273414,0.000213569576237506,0.00192251332132106,NA,NA
"ENSG00000143603.19",-1.5848979564616,-0.083504746289054,13.2547097001728,0.000271895887788305,0.00229112270151027,NA,NA
"ENSG00000143622.11",-1.11086455547045,5.85097679651114,12.3725953918178,0.000435681551164333,0.00328980423175176,NA,NA
"ENSG00000143641.10",-1.46613439992047,7.25752529992597,13.2876305940356,0.000267162906151419,0.00226791622555205,NA,NA
"ENSG00000143653.10",1.35079248671312,5.34949284612113,12.8943475437403,0.000329575968454401,0.00264406180831107,NA,NA
"ENSG00000143772.9",-1.57018988223709,5.48456509345482,28.606584701199,8.86801101041041e-08,6.17362747818198e-06,NA,NA
"ENSG00000143891.17",-1.25007142901239,4.13123817744379,11.2310159701988,0.000804415977143577,0.00516559880495044,NA,NA
"ENSG00000143924.19",-1.03351466072492,5.86068912066386,6.04224641522313,0.0139675002913208,0.0419701128156709,NA,NA
"ENSG00000143951.16",-1.01945493102936,4.32040287989565,11.7029536308679,0.000624009684242845,0.00429796406650481,NA,NA
"ENSG00000144199.12",1.01230889924155,1.35715818170661,9.43039296573462,0.00213418552672678,0.0105596466214466,NA,NA
"ENSG00000144357.18",-1.16198794818778,5.6509056172976,9.56304276161143,0.00198533759225664,0.0100093263788289,NA,NA
"ENSG00000144550.13",-2.55778491950767,1.69319827119899,31.2460886447066,2.27304994646461e-08,2.23380232739605e-06,NA,NA
"ENSG00000144642.22",-1.82904820040128,2.26528874334942,11.1828534125951,0.000825567120855323,0.00526096116741599,NA,NA
"ENSG00000144645.14",-2.20058239419508,4.70145240782804,23.8433426711903,1.04502671138693e-06,3.55514641220699e-05,NA,NA
"ENSG00000144674.16",-1.43180785378243,6.25196032091835,11.2548980297514,0.00079413184672027,0.00512331981088367,NA,NA
"ENSG00000144736.14",-1.24262178457861,3.97607563695806,10.1576791486527,0.0014370140993353,0.00792032410355062,NA,NA
"ENSG00000144747.17",-1.28568716354146,6.05605880592432,12.256155385548,0.000463725938795968,0.00343028254030901,NA,NA
"ENSG00000144749.14",-1.4697759958709,6.35708206487741,13.846799869009,0.000198334207775683,0.00183072058701495,NA,NA
"ENSG00000144791.10",-1.49130555105902,6.13665988359733,16.1006713887857,6.00627389011614e-05,0.000751313756632663,NA,NA
"ENSG00000144802.11",-1.00478768186013,7.69219258442231,8.25703664828845,0.00405943385976693,0.0167946252826459,NA,NA
"ENSG00000144824.21",-1.68466886032746,4.01342917936103,7.50429484348296,0.00615520349098064,0.0227826637536968,NA,NA
"ENSG00000144893.12",-2.70962531873863,3.82522256807109,14.5640161020419,0.000135477100944953,0.00136374179045805,NA,NA
"ENSG00000145107.16",-1.09000880219116,-1.43349741945069,7.86611509168561,0.00503697542788515,0.0196260834077932,NA,NA
"ENSG00000145113.22",-1.87230495556375,3.62298199748045,7.91911336707004,0.0048915238288707,0.0192279477579197,NA,NA
"ENSG00000145241.11",-1.67872995612869,6.06833178863271,16.2411583216507,5.57692484027772e-05,0.000710735896240012,NA,NA
"ENSG00000145358.6",2.60555184717138,6.12548263177438,11.0188686876327,0.000901890976534941,0.0055938267145785,NA,NA
"ENSG00000145375.9",-1.19696811849124,3.2771163227737,10.4660911815516,0.0012158570818068,0.00700826763980986,NA,NA
"ENSG00000145390.11",-1.89842655592263,4.41053049975479,14.6308901069729,0.000130753692782219,0.00133300123772041,NA,NA
"ENSG00000145495.16",-1.36242178177217,8.03553040574974,16.5972750815773,4.62173772239319e-05,0.000618084816770321,NA,NA
"ENSG00000145592.14",1.08604304767065,10.2889705113309,9.98627505164268,0.00157711311449,0.00850066251073519,NA,NA
"ENSG00000145649.8",1.68166011895933,3.29489310114006,7.69452093007511,0.00553887097808308,0.0211043733584352,NA,NA
"ENSG00000145675.15",-1.0453056324888,7.53998145639063,9.92891674366809,0.00162702258884459,0.00868795072709919,NA,NA
"ENSG00000145685.14",-1.07469311744305,2.71659916193306,7.06615489954231,0.00785536600112303,0.0273816665149113,NA,NA
"ENSG00000145779.8",-1.22418938207867,4.35059433973732,15.7996749955523,7.04146026082483e-05,0.000849422469358448,NA,NA
"ENSG00000145912.9",1.12216862054008,4.70554905450079,11.5677290902959,0.000671063247015235,0.00454019085105948,NA,NA
"ENSG00000145945.7",1.61781971527012,0.252159007127924,10.922158451498,0.000950208354155692,0.00581841515010748,NA,NA
"ENSG00000146232.17",-1.40681261985404,5.36951756664223,15.4378524001223,8.52632245984965e-05,0.000983166811198452,NA,NA
"ENSG00000146410.12",-1.35928109103724,3.65400656390337,12.8312304076767,0.000340881520978263,0.00271575021365463,NA,NA
"ENSG00000146414.16",-1.49351341639582,4.38483192602245,11.8487213220918,0.00057700952317728,0.00402825111354035,NA,NA
"ENSG00000146416.19",1.16687061285855,2.34763347708776,7.68882133663033,0.00555639035346645,0.0211603025270816,NA,NA
"ENSG00000146426.18",-1.22369302425488,5.21739008693225,5.99161728700253,0.014374017776177,0.0429146526712394,NA,NA
"ENSG00000146587.18",-1.24015042938629,3.55973343416684,9.67399249377866,0.00186894730009306,0.00959461642894088,NA,NA
"ENSG00000146592.17",-1.78258902247988,4.13540057009272,7.23104810035087,0.00716533626444836,0.0255014762703659,NA,NA
"ENSG00000146701.12",1.02729054527703,6.90437142578504,12.1389473488731,0.000493796400246972,0.00359548035371915,NA,NA
"ENSG00000146830.11",-1.66545834763131,6.96624645673345,24.361230052778,7.98598288103005e-07,2.88774691654334e-05,NA,NA
"ENSG00000146839.19",-1.87630176491315,0.888853872905303,9.78066166259303,0.00176356839821147,0.00919945448058628,NA,NA
"ENSG00000146859.6",-1.21420226073904,3.93157471033812,11.4074148429514,0.000731515522183262,0.00482431086741312,NA,NA
"ENSG00000146918.20",-1.01889172686234,5.33518970951108,8.03883871166252,0.00457848796092968,0.0183752006415315,NA,NA
"ENSG00000146963.18",-1.0421640258657,6.51950865983604,11.4174068624279,0.000727591769274777,0.00480907816266886,NA,NA
"ENSG00000146966.13",-2.04532863622897,-0.0585961742514954,12.6680133979425,0.000371964543782586,0.00291259113945076,NA,NA
"ENSG00000147050.16",-1.50907422868963,7.47276912027141,16.1304534716937,5.91256149464362e-05,0.000742709453180444,NA,NA
"ENSG00000147133.16",-1.02325718123548,6.0270212006986,8.83883676141033,0.00294887038915984,0.0133735984954957,NA,NA
"ENSG00000147138.3",-1.46318884588382,3.84338342214747,9.35724122965969,0.00222106203818915,0.0108695987565177,NA,NA
"ENSG00000147166.11",-1.48983029696556,3.01279891945485,10.7361865576352,0.00105060614538178,0.00628826679706926,NA,NA
"ENSG00000147174.11",-1.46375371743511,1.84501310211745,13.6501424117123,0.000220224616739343,0.0019669702279273,NA,NA
"ENSG00000147421.18",-1.38611297078182,5.97318014677322,15.049279769781,0.000104740217105313,0.0011440027525183,NA,NA
"ENSG00000147437.10",-1.25196374485944,0.885348618879013,7.0714594736689,0.00783214314057973,0.0273071070695897,NA,NA
"ENSG00000147439.13",-1.51308906715864,4.90268575706469,20.2411441308312,6.82687498170028e-06,0.000147615070359029,NA,NA
"ENSG00000147471.12",1.03483894810906,4.72471208005873,10.1271325543755,0.00146102520170738,0.00802594153946774,NA,NA
"ENSG00000147509.14",-2.60358079519273,1.12847671971712,28.5143081813193,9.30086157788079e-08,6.35615760492055e-06,NA,NA
"ENSG00000147912.13",-1.53349207088078,1.43350790780594,22.0765822627353,2.6198636360612e-06,7.11459933185412e-05,NA,NA
"ENSG00000147955.17",1.34545615784809,5.01082187954288,8.2558985309485,0.00406197969806927,0.0168004923769672,NA,NA
"ENSG00000148090.12",-1.43143622705583,3.57803084426103,16.4759799319781,4.92703457426308e-05,0.000645584530231938,NA,NA
"ENSG00000148120.17",-1.19106668030799,2.82043217034743,10.2027155635393,0.00140233999480098,0.00778973200691461,NA,NA
"ENSG00000148158.17",-1.13527008509572,5.53187756928763,11.0860005064087,0.000869818802381799,0.00546313681192414,NA,NA
"ENSG00000148204.12",-1.33313597397925,2.17005004943464,11.1487314326883,0.000840891568635662,0.00532636164521007,NA,NA
"ENSG00000148225.16",-1.14386178833434,0.720406589761777,9.02288789857914,0.00266619820557944,0.0123895885423339,NA,NA
"ENSG00000148339.12",-1.66710120283912,6.06020367759354,16.8852294606742,3.9709386834429e-05,0.000551856758450861,NA,NA
"ENSG00000148358.20",-1.26241287310104,5.94619191618275,21.2436124757943,4.04455954421075e-06,9.91050133053482e-05,NA,NA
"ENSG00000148396.18",-1.01749670439808,7.37736529044161,14.2184892190032,0.000162763399061186,0.00157355556081346,NA,NA
"ENSG00000148429.14",-1.18351310250044,5.99216750281361,18.6632231386874,1.55961854033055e-05,0.000272074906485299,NA,NA
"ENSG00000148516.22",-1.91291638923132,5.56283888039502,16.0604802668707,6.13511220158839e-05,0.000764861101081706,NA,NA
"ENSG00000148634.16",-1.19123681125348,5.1579508029885,14.5171850070842,0.000138886778735187,0.00138774998631577,NA,NA
"ENSG00000148834.13",1.34196141070376,5.16958335754276,15.806706895243,7.01533917166095e-05,0.000846957236461951,NA,NA
"ENSG00000148835.11",-1.1463981413185,3.38148847547597,15.0626696175624,0.000103999812975238,0.00113801805931464,NA,NA
"ENSG00000148841.17",-1.17218379472423,7.04767743388326,12.5767737512924,0.000390570380195303,0.00302271040215565,NA,NA
"ENSG00000148908.15",1.07782292860066,4.1924190914915,5.83187399426152,0.0157383494766141,0.0459370631226808,NA,NA
"ENSG00000148925.11",-1.01480671700167,3.44062055707756,12.6636310995114,0.000372837408757832,0.00291270672033256,NA,NA
"ENSG00000148935.11",-2.32031705000103,0.741368521640026,18.3825947332364,1.8070109149337e-05,0.000305571493878346,NA,NA
"ENSG00000149115.14",-1.01715398519137,3.49717668837903,10.6122419917977,0.00112341392131234,0.00660482265181975,NA,NA
"ENSG00000149131.17",1.38934235281329,5.34528275276764,8.62773060715197,0.00331083774668006,0.0145243995141459,NA,NA
"ENSG00000149179.14",-2.0632194207899,5.39062652910606,27.3222861731608,1.72215051761693e-07,9.95371971730271e-06,NA,NA
"ENSG00000149182.15",-1.06848173950048,6.92218044663497,14.7708938841058,0.000121394857538037,0.00126789287440004,NA,NA
"ENSG00000149187.18",-1.47056315052889,7.98667546950275,17.6860394444606,2.60531721839082e-05,0.000399052795186655,NA,NA
"ENSG00000149231.15",-1.07065309129081,5.41849521582747,7.61189853794944,0.00579844019003544,0.0218807401092067,NA,NA
"ENSG00000149243.16",-2.32929736606963,1.97948905699318,21.4108233651624,3.70672802692971e-06,9.2054566450836e-05,NA,NA
"ENSG00000149308.17",-1.01483342694959,5.12853068406168,8.6376094822494,0.00329293230374779,0.0144769632877215,NA,NA
"ENSG00000149311.19",-1.48479711328604,7.383252053023,13.3412380647037,0.000259632879446567,0.0022204423869087,NA,NA
"ENSG00000149346.15",-1.15691598905447,3.43129910160149,10.4468690260369,0.00122857528113209,0.00704244499357674,NA,NA
"ENSG00000149418.11",-2.34992676885349,3.55039544046251,14.469033072724,0.00014248275212941,0.00141608274931551,NA,NA
"ENSG00000149480.7",-1.06311572477688,6.79296067451917,16.59954757549,4.61620319762567e-05,0.000618084816770321,NA,NA
"ENSG00000149506.11",-2.44527870808065,-0.919327439218071,18.841461471504,1.42045537917953e-05,0.000255270738709488,NA,NA
"ENSG00000149527.18",-2.14460835879599,2.63335165263635,21.4444880994973,3.6422150260415e-06,9.10431534529636e-05,NA,NA
"ENSG00000149557.14",-2.88709168106799,0.567938656167183,29.4738050512426,5.66775837169954e-08,4.30203750504182e-06,NA,NA
"ENSG00000149577.16",-1.47508582317167,6.56327665254281,24.0978866247662,9.15607279978265e-07,3.22475585274614e-05,NA,NA
"ENSG00000149591.17",-2.26569160573407,3.97181773539275,30.5244058514279,3.29692728280622e-08,2.97682561571195e-06,NA,NA
"ENSG00000149922.11",-1.72306081085178,2.43513432397701,21.6932143425435,3.19920942312856e-06,8.27018879633669e-05,NA,NA
"ENSG00000149926.13",-1.51026646326067,0.97916125430117,11.1762145104101,0.00082852642614871,0.00527495157981345,NA,NA
"ENSG00000150093.20",-1.01174750694574,6.57844084720675,8.48252743818093,0.00358573588543375,0.0153993350306117,NA,NA
"ENSG00000150593.18",-1.09872000963323,5.91418026524989,9.8945107964024,0.00165772514329603,0.00881115093290102,NA,NA
"ENSG00000150764.14",-1.24298335177436,-0.217475409060823,7.55512200074646,0.00598397469322434,0.0223081766947759,NA,NA
"ENSG00000150995.20",-2.60068058878399,8.11317734009778,25.8011617208266,3.78460608449255e-07,1.71709783754137e-05,NA,NA
"ENSG00000151014.6",-1.54166788143311,3.73927449872766,24.629923942327,6.94646512744343e-07,2.60832472004015e-05,NA,NA
"ENSG00000151164.19",-2.85513418552677,2.48627367080585,41.56775281535,1.13855874474657e-10,5.84955420251843e-08,NA,NA
"ENSG00000151176.8",1.90117433461372,4.73124484102851,20.7516313982632,5.22870165317769e-06,0.000120211724118891,NA,NA
"ENSG00000151247.12",-1.25632911149261,5.70386141768333,16.2597432052374,5.52248730799306e-05,0.000705609055870331,NA,NA
"ENSG00000151320.11",-2.34318977872127,-0.0748116574833898,17.8449795386542,2.3965070923791e-05,0.000378211468879913,NA,NA
"ENSG00000151376.17",-1.04878059876573,4.54763592864429,7.0047915945628,0.00812918366134546,0.0280798929252782,NA,NA
"ENSG00000151422.13",-2.05671221902095,3.84802462346391,15.1221335222859,0.000100774816234337,0.00111210608315493,NA,NA
"ENSG00000151474.23",-1.20370978199325,2.87887829288151,9.20599780148937,0.00241223479650311,0.0115694664030127,NA,NA
"ENSG00000151552.12",1.02815268516243,3.39780908729217,8.11573746033575,0.0043882617596516,0.0177850365278762,NA,NA
"ENSG00000151575.14",-2.49987389215232,0.384036052718772,22.1061636236279,2.57980090792698e-06,7.03917104877219e-05,NA,NA
"ENSG00000151612.18",-1.81494025919279,5.81343903813631,15.0169034496189,0.000106552493650375,0.00115785488723799,NA,NA
"ENSG00000151687.14",-1.18410274296175,1.92404389796343,10.4642980052739,0.00121703786804348,0.00700867033556696,NA,NA
"ENSG00000151694.14",-1.76633117999417,6.00277158404581,18.6664427667199,1.55698714084182e-05,0.000271934283988997,NA,NA
